delta,alpha,beta,omega,gamma,x_mean,x_rms,x_max,x_min,x_std,dom_freq,periodic,label_gamma,base_id
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.1,-0.04266024205872243,0.612370454771173,1.0570395131159447,-1.057081555936198,0.6108827036544286,0.004998999999999999,False,0.1,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.25555555555555554,0.0002877321109372815,0.8138814224033946,1.438913549443477,-1.3812299986892767,0.8138813715423182,0.09498099999999998,True,0.25555555555555554,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.4111111111111111,-0.0020557222849298513,0.8544883607400425,1.5205392152730666,-1.5653697871858867,0.8544858879151207,0.09498099999999998,True,0.4111111111111111,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.5666666666666667,0.03851008355762934,0.8888315780319843,1.7003261843459332,-1.711713978937315,0.8879969299334383,0.09498099999999998,True,0.5666666666666667,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.7222222222222222,0.1327229840773064,0.9191370347844181,1.749736928707485,-1.8126127320033578,0.9095039847135952,0.09498099999999998,True,0.7222222222222222,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,0.8777777777777778,0.3290555833855752,1.050718812532824,1.6440875528955168,-1.8879805591101124,0.9978639416539542,0.09498099999999998,True,0.8777777777777778,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,1.0333333333333334,0.33379037329832356,1.0745662389926722,1.6654523402066146,-1.9568721495434913,1.0214091191467907,0.09498099999999998,True,1.0333333333333334,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,1.188888888888889,-0.33682150985814563,1.0919603608459372,2.016771467296087,-1.9937032128165288,1.0387149272806608,0.09498099999999998,True,1.188888888888889,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,1.3444444444444446,-0.21583879627037572,1.1058957841001438,2.1157509366167195,-2.0570484184825495,1.0846285536141056,0.09498099999999998,True,1.3444444444444446,0
0.16772546041219238,-0.4030177131717534,0.8142257405942803,0.5919159421350969,1.5,-0.2715450447164724,1.118780171448178,2.2104893901896014,-2.088361353512189,1.0853259237277728,0.09498099999999998,True,1.5,0
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.1,0.0023420146049772596,0.0484364472586855,0.18761277618698138,-0.08571947548316486,0.0483797932057744,0.20495899999999997,False,0.1,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.25555555555555554,0.0008017663463713539,0.11714482067506812,0.32791787306909176,-0.2691311385843321,0.11714207690543861,0.20495899999999997,True,0.25555555555555554,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.4111111111111111,0.001247382285818228,0.19114876793278354,0.4593571220074395,-0.44680970497018757,0.19114469785911975,0.20495899999999997,True,0.4111111111111111,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.5666666666666667,0.0025842853484305452,0.2671359262915727,0.5810546134064452,-0.6214933910357721,0.267123425750896,0.20495899999999997,True,0.5666666666666667,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.7222222222222222,0.005393141727575153,0.35854337783211393,0.736734720193081,-0.8806191967923112,0.3585028142282405,0.20495899999999997,True,0.7222222222222222,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,0.8777777777777778,0.0023329703961319725,1.1824330238096792,2.05528307094813,-2.013122120330983,1.1824307223025086,0.20495899999999997,True,0.8777777777777778,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,1.0333333333333334,0.0017358206846270889,1.2166796863631244,2.093715642545202,-2.1399529962361106,1.2166784481263822,0.20495899999999997,True,1.0333333333333334,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,1.188888888888889,0.002263121130175915,1.2417369918806829,2.219285620491363,-2.1469365603915023,1.241734929559299,0.20495899999999997,True,1.188888888888889,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,1.3444444444444446,0.0014986072464424226,1.263975930098828,2.1943222587752738,-2.2850162804400074,1.2639750417019784,0.20495899999999997,True,1.3444444444444446,5
0.2056822995072799,0.022131947139154118,0.8912094095005791,1.2755639424726894,1.5,-7.952352693406794e-06,1.2845122656085153,2.2158126969906724,-2.3516143605494335,1.284512265583899,0.20495899999999997,True,1.5,5
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.1,1.9103546073389883,1.9364745998550565,2.731827988624402,0.1,0.3169844635033396,0.21995599999999996,False,0.1,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.25555555555555554,1.8450948884270117,1.8929549767618326,2.727330201438491,0.1,0.4229697350259263,0.21995599999999996,True,0.25555555555555554,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.4111111111111111,1.779540941517656,1.8495939440708753,2.672616314579641,0.1,0.5042140372957801,0.21995599999999996,True,0.4111111111111111,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.5666666666666667,1.1568965131595481,1.7616887943278459,2.8742409256853696,-3.0271581114617874,1.3285849110612309,0.059987999999999986,False,0.5666666666666667,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.7222222222222222,-0.8493389356003187,1.7526124349569046,2.973433321790795,-2.91823576598979,1.5330602465783554,0.004998999999999999,False,0.7222222222222222,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,0.8777777777777778,0.08481080713080094,1.8910322315531491,3.3154051482016724,-3.1782522686743753,1.8891294364777405,0.029993999999999993,False,0.8777777777777778,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,1.0333333333333334,-0.016025632258473026,1.8679703857606043,3.449019304950715,-3.4717353965872024,1.8679016411977738,0.034992999999999996,False,1.0333333333333334,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,1.188888888888889,-0.08075135437428083,1.9546710964043426,3.6827829524403706,-3.643913585314107,1.953002384505783,0.07498499999999998,False,1.188888888888889,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,1.3444444444444446,0.23058754378378757,2.699999566216321,5.153850652789545,-5.18783125885055,2.6901351345648203,0.21995599999999996,False,1.3444444444444446,7
0.09824328880411462,-0.790912883134117,0.20190744752945033,1.3844496736882936,1.5,0.07222770141753988,2.8370621218530774,5.2435128173519026,-5.22908452747333,2.8361425638358564,0.21995599999999996,True,1.5,7
